transactionId,customerRef,customerName,amount,occurredAt,countryCode,city,latitude,longitude,merchantId,merchantCategory,deviceId,paymentMethod,hour,dayOfWeek,isForeign,isNewDevice,isNewPaymentMethod,isDawn,label,scenario
SIM-CUST-010-NORMAL-0055,SIM-CUST-010,Lim Nari,71964,2026-01-21T18:45:20,KR,Daejeon,36.353554,127.374532,utility-daejeon-07,UTILITY,mobile-primary-sim-cust-010,CARD,18,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0055,SIM-CUST-019,Hong Jiwon,208975,2026-01-21T20:12:53,KR,Daegu,35.871939,128.600462,online-daegu-07,ONLINE,mobile-primary-sim-cust-019,CARD,20,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-007-NORMAL-0055,SIM-CUST-007,Cho Hyunwoo,109992,2026-01-21T20:36:29,KR,Busan,35.195816,129.08661,dining-busan-07,DINING,mobile-primary-sim-cust-007,E-PAY,20,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0055,SIM-CUST-011,Han Minjun,94728,2026-01-21T20:48:37,KR,Seoul,37.560639,126.968399,transport-seoul-07,TRANSPORT,mobile-primary-sim-cust-011,E-PAY,20,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0055,SIM-CUST-005,Jung Doyun,126123,2026-01-21T21:30:55,KR,Daejeon,36.335869,127.398177,dining-daejeon-07,DINING,mobile-primary-sim-cust-005,CARD,21,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0056,SIM-CUST-014,Shin Haein,142999,2026-01-22T08:04:02,KR,Daegu,35.89428,128.596896,dining-daegu-08,DINING,mobile-primary-sim-cust-014,E-PAY,8,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-020-NORMAL-0056,SIM-CUST-020,Moon Nari,69886,2026-01-22T08:22:44,KR,Daejeon,36.328169,127.403747,utility-daejeon-08,UTILITY,mobile-primary-sim-cust-020,E-PAY,8,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-002-NORMAL-0056,SIM-CUST-002,Lee Seoyeon,60347,2026-01-22T08:28:38,KR,Busan,35.160896,129.078829,dining-busan-08,DINING,mobile-primary-sim-cust-002,CARD,8,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0056,SIM-CUST-004,Choi Haein,51261,2026-01-22T08:34:12,KR,Daegu,35.890121,128.62023,online-daegu-08,ONLINE,mobile-primary-sim-cust-004,CARD,8,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-015-NORMAL-0056,SIM-CUST-015,Kwon Doyun,152275,2026-01-22T10:07:19,KR,Daejeon,36.345485,127.398068,grocery-daejeon-08,GROCERY,mobile-primary-sim-cust-015,ACCOUNT,10,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-001-NORMAL-0056,SIM-CUST-001,Kim Minjun,71410,2026-01-22T10:25:21,KR,Seoul,37.583187,126.988177,grocery-seoul-08,GROCERY,mobile-primary-sim-cust-001,CARD,10,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-008-NORMAL-0056,SIM-CUST-008,Yoon Sumin,85294,2026-01-22T11:46:20,KR,Incheon,37.448015,126.720458,medical-incheon-08,MEDICAL,mobile-primary-sim-cust-008,CARD,11,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-009-NORMAL-0056,SIM-CUST-009,Jang Jiwon,253820,2026-01-22T13:49:37,KR,Daegu,35.866049,128.6253,grocery-daegu-08,GROCERY,mobile-primary-sim-cust-009,ACCOUNT,13,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-018-NORMAL-0056,SIM-CUST-018,Song Sumin,75913,2026-01-22T15:16:10,KR,Incheon,37.441422,126.695217,transfer-incheon-08,TRANSFER,mobile-primary-sim-cust-018,ACCOUNT,15,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-006-NORMAL-0056,SIM-CUST-006,Kang Yuna,173589,2026-01-22T15:40:46,KR,Seoul,37.574344,126.993195,grocery-seoul-08,GROCERY,mobile-primary-sim-cust-006,ACCOUNT,15,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0056,SIM-CUST-012,Oh Seoyeon,67030,2026-01-22T15:58:28,KR,Busan,35.159285,129.059676,grocery-busan-08,GROCERY,mobile-primary-sim-cust-012,ACCOUNT,15,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0056,SIM-CUST-019,Hong Jiwon,192634,2026-01-22T18:19:27,KR,Daegu,35.88585,128.594062,grocery-daegu-08,GROCERY,mobile-primary-sim-cust-019,CARD,18,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-016-NORMAL-0056,SIM-CUST-016,Hwang Yuna,113176,2026-01-22T19:10:36,KR,Seoul,37.578897,126.992989,dining-seoul-08,DINING,mobile-primary-sim-cust-016,CARD,19,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0056,SIM-CUST-010,Lim Nari,75655,2026-01-22T19:52:54,KR,Daejeon,36.361654,127.409441,dining-daejeon-08,DINING,mobile-primary-sim-cust-010,CARD,19,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0056,SIM-CUST-011,Han Minjun,103487,2026-01-22T19:55:11,KR,Seoul,37.584971,126.958464,dining-seoul-08,DINING,mobile-primary-sim-cust-011,E-PAY,19,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-013-NORMAL-0056,SIM-CUST-013,Seo Jiho,162707,2026-01-22T20:01:45,KR,Incheon,37.468063,126.690495,online-incheon-08,ONLINE,web-trusted-sim-cust-013,CARD,20,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-017-NORMAL-0056,SIM-CUST-017,Ahn Hyunwoo,95390,2026-01-22T20:13:53,KR,Busan,35.168662,129.093,cafe-busan-08,CAFE,mobile-primary-sim-cust-017,E-PAY,20,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0056,SIM-CUST-005,Jung Doyun,131109,2026-01-22T20:37:29,KR,Daejeon,36.363578,127.363902,dining-daejeon-08,DINING,mobile-primary-sim-cust-005,CARD,20,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-007-NORMAL-0056,SIM-CUST-007,Cho Hyunwoo,116827,2026-01-22T20:43:03,KR,Busan,35.18429,129.076862,cafe-busan-08,CAFE,mobile-primary-sim-cust-007,E-PAY,20,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-003-NORMAL-0056,SIM-CUST-003,Park Jiho,97189,2026-01-22T22:31:55,KR,Incheon,37.44874,126.726885,dining-incheon-08,DINING,mobile-primary-sim-cust-003,E-PAY,22,3,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-016-NORMAL-0057,SIM-CUST-016,Hwang Yuna,69674,2026-01-23T07:17:10,KR,Seoul,37.542216,126.984732,online-seoul-09,ONLINE,mobile-primary-sim-cust-016,CARD,7,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0057,SIM-CUST-004,Choi Haein,30308,2026-01-23T07:41:46,KR,Daegu,35.864992,128.62159,cafe-daegu-09,CAFE,mobile-primary-sim-cust-004,CARD,7,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0057,SIM-CUST-014,Shin Haein,86874,2026-01-23T08:11:36,KR,Daegu,35.892132,128.609066,grocery-daegu-09,GROCERY,web-trusted-sim-cust-014,E-PAY,8,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-002-NORMAL-0057,SIM-CUST-002,Lee Seoyeon,38951,2026-01-23T08:35:12,KR,Busan,35.183919,129.091253,online-busan-09,ONLINE,mobile-primary-sim-cust-002,CARD,8,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-013-NORMAL-0057,SIM-CUST-013,Seo Jiho,93795,2026-01-23T09:08:19,KR,Incheon,37.441924,126.713725,online-incheon-09,ONLINE,mobile-primary-sim-cust-013,CARD,9,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0057,SIM-CUST-012,Oh Seoyeon,33876,2026-01-23T10:05:02,KR,Busan,35.183083,129.097768,online-busan-09,ONLINE,mobile-primary-sim-cust-012,ACCOUNT,10,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-007-NORMAL-0057,SIM-CUST-007,Cho Hyunwoo,65433,2026-01-23T10:50:37,KR,Busan,35.195951,129.052721,grocery-busan-09,GROCERY,mobile-primary-sim-cust-007,E-PAY,10,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-009-NORMAL-0057,SIM-CUST-009,Jang Jiwon,152868,2026-01-23T10:56:11,KR,Daegu,35.884233,128.591271,transfer-daegu-09,TRANSFER,mobile-primary-sim-cust-009,ACCOUNT,10,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-015-NORMAL-0057,SIM-CUST-015,Kwon Doyun,86973,2026-01-23T12:14:53,KR,Daejeon,36.331198,127.399856,grocery-daejeon-09,GROCERY,mobile-primary-sim-cust-015,ACCOUNT,12,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-017-NORMAL-0057,SIM-CUST-017,Ahn Hyunwoo,56663,2026-01-23T12:20:27,KR,Busan,35.161932,129.072845,transport-busan-09,TRANSPORT,mobile-primary-sim-cust-017,E-PAY,12,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0057,SIM-CUST-019,Hong Jiwon,129265,2026-01-23T12:26:01,KR,Daegu,35.858914,128.577311,online-daegu-09,ONLINE,mobile-primary-sim-cust-019,CARD,12,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-020-NORMAL-0057,SIM-CUST-020,Moon Nari,41940,2026-01-23T12:29:18,KR,Daejeon,36.329819,127.403062,grocery-daejeon-09,GROCERY,mobile-primary-sim-cust-020,E-PAY,12,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-006-NORMAL-0057,SIM-CUST-006,Kang Yuna,119272,2026-01-23T14:47:20,KR,Seoul,37.567027,126.987922,transfer-seoul-09,TRANSFER,mobile-primary-sim-cust-006,ACCOUNT,14,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-018-NORMAL-0057,SIM-CUST-018,Song Sumin,45704,2026-01-23T15:23:44,KR,Incheon,37.470704,126.685838,transfer-incheon-09,TRANSFER,mobile-primary-sim-cust-018,ACCOUNT,15,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-008-NORMAL-0057,SIM-CUST-008,Yoon Sumin,54811,2026-01-23T15:53:54,KR,Incheon,37.477543,126.688994,medical-incheon-09,MEDICAL,mobile-primary-sim-cust-008,CARD,15,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-001-NORMAL-0057,SIM-CUST-001,Kim Minjun,49871,2026-01-23T18:32:55,KR,Seoul,37.567947,126.986393,transport-seoul-09,TRANSPORT,mobile-primary-sim-cust-001,CARD,18,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0057,SIM-CUST-010,Lim Nari,42085,2026-01-23T19:59:28,KR,Daejeon,36.365503,127.403697,utility-daejeon-09,UTILITY,mobile-primary-sim-cust-010,CARD,19,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0057,SIM-CUST-011,Han Minjun,54285,2026-01-23T20:02:45,KR,Seoul,37.548636,126.990437,dining-seoul-09,DINING,mobile-primary-sim-cust-011,E-PAY,20,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0057,SIM-CUST-005,Jung Doyun,77402,2026-01-23T20:44:03,KR,Daejeon,36.346851,127.38337,grocery-daejeon-09,GROCERY,mobile-primary-sim-cust-005,CARD,20,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-003-NORMAL-0057,SIM-CUST-003,Park Jiho,55409,2026-01-23T22:38:29,KR,Incheon,37.465131,126.699185,online-incheon-09,ONLINE,mobile-primary-sim-cust-003,E-PAY,22,4,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-016-NORMAL-0058,SIM-CUST-016,Hwang Yuna,62323,2026-01-24T08:24:44,KR,Seoul,37.570104,126.977192,shopping-seoul-10,SHOPPING,mobile-primary-sim-cust-016,CARD,8,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-020-NORMAL-0058,SIM-CUST-020,Moon Nari,41691,2026-01-24T08:36:52,KR,Daejeon,36.329034,127.406515,grocery-daejeon-10,GROCERY,mobile-primary-sim-cust-020,E-PAY,8,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0058,SIM-CUST-004,Choi Haein,34437,2026-01-24T08:48:20,KR,Daegu,35.882699,128.614162,transport-daegu-10,TRANSPORT,mobile-primary-sim-cust-004,CARD,8,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-008-NORMAL-0058,SIM-CUST-008,Yoon Sumin,49021,2026-01-24T09:00:28,KR,Incheon,37.476054,126.71627,grocery-incheon-10,GROCERY,mobile-primary-sim-cust-008,CARD,9,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-009-NORMAL-0058,SIM-CUST-009,Jang Jiwon,148466,2026-01-24T09:03:45,KR,Daegu,35.890373,128.614737,utility-daegu-10,UTILITY,mobile-primary-sim-cust-009,ACCOUNT,9,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-002-NORMAL-0058,SIM-CUST-002,Lee Seoyeon,36639,2026-01-24T09:42:46,KR,Busan,35.199627,129.050742,cafe-busan-10,CAFE,mobile-primary-sim-cust-002,CARD,9,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0058,SIM-CUST-012,Oh Seoyeon,33801,2026-01-24T10:12:36,KR,Busan,35.162746,129.059487,cafe-busan-10,CAFE,mobile-primary-sim-cust-012,ACCOUNT,10,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-017-NORMAL-0058,SIM-CUST-017,Ahn Hyunwoo,55089,2026-01-24T11:27:01,KR,Busan,35.173568,129.059123,medical-busan-10,MEDICAL,mobile-primary-sim-cust-017,E-PAY,11,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0058,SIM-CUST-005,Jung Doyun,75981,2026-01-24T11:51:37,KR,Daejeon,36.344055,127.360204,dining-daejeon-10,DINING,mobile-primary-sim-cust-005,CARD,11,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-007-NORMAL-0058,SIM-CUST-007,Cho Hyunwoo,67067,2026-01-24T11:57:11,KR,Busan,35.191359,129.078485,grocery-busan-10,GROCERY,mobile-primary-sim-cust-007,E-PAY,11,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-013-NORMAL-0058,SIM-CUST-013,Seo Jiho,90395,2026-01-24T12:15:53,KR,Incheon,37.436527,126.690633,online-incheon-10,ONLINE,mobile-primary-sim-cust-013,CARD,12,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-018-NORMAL-0058,SIM-CUST-018,Song Sumin,46840,2026-01-24T14:30:18,KR,Incheon,37.475319,126.687053,cafe-incheon-10,CAFE,mobile-primary-sim-cust-018,ACCOUNT,14,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-006-NORMAL-0058,SIM-CUST-006,Kang Yuna,103463,2026-01-24T16:54:54,KR,Seoul,37.553463,126.953014,transfer-seoul-10,TRANSFER,mobile-primary-sim-cust-006,ACCOUNT,16,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0058,SIM-CUST-010,Lim Nari,48597,2026-01-24T18:06:02,KR,Daejeon,36.360788,127.373151,cafe-daejeon-10,CAFE,mobile-primary-sim-cust-010,CARD,18,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0058,SIM-CUST-014,Shin Haein,96197,2026-01-24T18:18:10,KR,Daegu,35.857888,128.617791,utility-daegu-10,UTILITY,mobile-primary-sim-cust-014,E-PAY,18,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0058,SIM-CUST-019,Hong Jiwon,142035,2026-01-24T18:33:35,KR,Daegu,35.850721,128.579572,online-daegu-10,ONLINE,mobile-primary-sim-cust-019,CARD,18,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-001-NORMAL-0058,SIM-CUST-001,Kim Minjun,50172,2026-01-24T18:39:29,KR,Seoul,37.588447,126.959715,grocery-seoul-10,GROCERY,mobile-primary-sim-cust-001,CARD,18,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-015-NORMAL-0058,SIM-CUST-015,Kwon Doyun,91132,2026-01-24T20:21:27,KR,Daejeon,36.361001,127.401708,grocery-daejeon-10,GROCERY,web-trusted-sim-cust-015,ACCOUNT,20,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-003-NORMAL-0058,SIM-CUST-003,Park Jiho,69939,2026-01-24T20:45:03,KR,Incheon,37.471531,126.694723,online-incheon-10,ONLINE,mobile-primary-sim-cust-003,E-PAY,20,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0058,SIM-CUST-011,Han Minjun,55892,2026-01-24T21:09:19,KR,Seoul,37.590851,126.993819,grocery-seoul-10,GROCERY,mobile-primary-sim-cust-011,E-PAY,21,5,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0059,SIM-CUST-014,Shin Haein,88096,2026-01-25T09:25:44,KR,Daegu,35.891863,128.610105,utility-daegu-11,UTILITY,mobile-primary-sim-cust-014,E-PAY,9,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-016-NORMAL-0059,SIM-CUST-016,Hwang Yuna,73513,2026-01-25T09:31:18,KR,Seoul,37.590039,126.973283,shopping-seoul-11,SHOPPING,web-trusted-sim-cust-016,CARD,9,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-020-NORMAL-0059,SIM-CUST-020,Moon Nari,38374,2026-01-25T09:43:26,KR,Daejeon,36.33633,127.404375,cafe-daejeon-11,CAFE,mobile-primary-sim-cust-020,E-PAY,9,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-001-NORMAL-0059,SIM-CUST-001,Kim Minjun,53107,2026-01-25T09:46:03,KR,Seoul,37.549272,126.967088,online-seoul-11,ONLINE,mobile-primary-sim-cust-001,CARD,9,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-002-NORMAL-0059,SIM-CUST-002,Lee Seoyeon,41939,2026-01-25T09:49:20,KR,Busan,35.194526,129.056096,transport-busan-11,TRANSPORT,mobile-primary-sim-cust-002,CARD,9,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-006-NORMAL-0059,SIM-CUST-006,Kang Yuna,114406,2026-01-25T10:01:28,KR,Seoul,37.561472,126.986483,transfer-seoul-11,TRANSFER,mobile-primary-sim-cust-006,ACCOUNT,10,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-018-NORMAL-0059,SIM-CUST-018,Song Sumin,58976,2026-01-25T10:37:52,KR,Incheon,37.440733,126.703938,online-incheon-11,ONLINE,mobile-primary-sim-cust-018,ACCOUNT,10,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0059,SIM-CUST-019,Hong Jiwon,138882,2026-01-25T10:40:09,KR,Daegu,35.880876,128.586109,grocery-daegu-11,GROCERY,mobile-primary-sim-cust-019,CARD,10,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0059,SIM-CUST-011,Han Minjun,64790,2026-01-25T11:16:53,KR,Seoul,37.562392,126.973842,cafe-seoul-11,CAFE,mobile-primary-sim-cust-011,E-PAY,11,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-017-NORMAL-0059,SIM-CUST-017,Ahn Hyunwoo,65702,2026-01-25T11:34:35,KR,Busan,35.172719,129.072647,cafe-busan-11,CAFE,mobile-primary-sim-cust-017,E-PAY,11,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-015-NORMAL-0059,SIM-CUST-015,Kwon Doyun,82172,2026-01-25T12:28:01,KR,Daejeon,36.346603,127.397481,transport-daejeon-11,TRANSPORT,mobile-primary-sim-cust-015,ACCOUNT,12,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-003-NORMAL-0059,SIM-CUST-003,Park Jiho,59193,2026-01-25T12:52:37,KR,Incheon,37.4775,126.712999,utility-incheon-11,UTILITY,mobile-primary-sim-cust-003,E-PAY,12,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-009-NORMAL-0059,SIM-CUST-009,Jang Jiwon,141796,2026-01-25T13:10:19,KR,Daegu,35.850405,128.615373,dining-daegu-11,DINING,mobile-primary-sim-cust-009,ACCOUNT,13,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0059,SIM-CUST-005,Jung Doyun,85645,2026-01-25T13:58:11,KR,Daejeon,36.326296,127.359706,dining-daejeon-11,DINING,mobile-primary-sim-cust-005,CARD,13,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0059,SIM-CUST-012,Oh Seoyeon,36704,2026-01-25T15:19:10,KR,Busan,35.161776,129.07192,dining-busan-11,DINING,mobile-primary-sim-cust-012,ACCOUNT,15,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-008-NORMAL-0059,SIM-CUST-008,Yoon Sumin,54972,2026-01-25T16:07:02,KR,Incheon,37.468654,126.725119,cafe-incheon-11,CAFE,mobile-primary-sim-cust-008,CARD,16,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0059,SIM-CUST-010,Lim Nari,44981,2026-01-25T18:13:36,KR,Daejeon,36.355376,127.360294,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-010,CARD,18,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-013-NORMAL-0059,SIM-CUST-013,Seo Jiho,101782,2026-01-25T18:22:27,KR,Incheon,37.446968,126.727419,dining-incheon-11,DINING,mobile-primary-sim-cust-013,CARD,18,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0059,SIM-CUST-004,Choi Haein,36450,2026-01-25T18:55:54,KR,Daegu,35.846454,128.60024,cafe-daegu-11,CAFE,mobile-primary-sim-cust-004,CARD,18,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-007-NORMAL-0059,SIM-CUST-007,Cho Hyunwoo,79280,2026-01-25T21:04:45,KR,Busan,35.164093,129.072578,dining-busan-11,DINING,mobile-primary-sim-cust-007,E-PAY,21,6,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0060,SIM-CUST-004,Choi Haein,36351,2026-01-26T08:02:28,KR,Daegu,35.868653,128.576803,cafe-daegu-12,CAFE,mobile-primary-sim-cust-004,CARD,8,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-016-NORMAL-0060,SIM-CUST-016,Hwang Yuna,66434,2026-01-26T08:38:52,KR,Seoul,37.563493,126.990248,grocery-seoul-12,GROCERY,mobile-primary-sim-cust-016,CARD,8,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-002-NORMAL-0060,SIM-CUST-002,Lee Seoyeon,41780,2026-01-26T08:56:54,KR,Busan,35.194022,129.080043,cafe-busan-12,CAFE,mobile-primary-sim-cust-002,CARD,8,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-008-NORMAL-0060,SIM-CUST-008,Yoon Sumin,55914,2026-01-26T10:14:36,KR,Incheon,37.436203,126.717087,dining-incheon-12,DINING,mobile-primary-sim-cust-008,CARD,10,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-001-NORMAL-0060,SIM-CUST-001,Kim Minjun,48623,2026-01-26T10:53:37,KR,Seoul,37.573212,126.966199,dining-seoul-12,DINING,mobile-primary-sim-cust-001,CARD,10,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-020-NORMAL-0060,SIM-CUST-020,Moon Nari,42508,2026-01-26T12:50:00,KR,Daejeon,36.352915,127.381312,cafe-daejeon-12,CAFE,mobile-primary-sim-cust-020,E-PAY,12,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-009-NORMAL-0060,SIM-CUST-009,Jang Jiwon,152608,2026-01-26T13:17:53,KR,Daegu,35.888458,128.612269,grocery-daegu-12,GROCERY,mobile-primary-sim-cust-009,ACCOUNT,13,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0060,SIM-CUST-010,Lim Nari,41707,2026-01-26T13:20:10,KR,Daejeon,36.349226,127.404572,cafe-daejeon-12,CAFE,mobile-primary-sim-cust-010,CARD,13,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0060,SIM-CUST-011,Han Minjun,58417,2026-01-26T13:23:27,KR,Seoul,37.560233,126.988202,dining-seoul-12,DINING,mobile-primary-sim-cust-011,E-PAY,13,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-006-NORMAL-0060,SIM-CUST-006,Kang Yuna,126169,2026-01-26T15:08:02,KR,Seoul,37.578346,126.956431,cafe-seoul-12,CAFE,mobile-primary-sim-cust-006,ACCOUNT,15,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0060,SIM-CUST-012,Oh Seoyeon,45773,2026-01-26T15:26:44,KR,Busan,35.159612,129.076939,utility-busan-12,UTILITY,mobile-primary-sim-cust-012,ACCOUNT,15,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-018-NORMAL-0060,SIM-CUST-018,Song Sumin,52878,2026-01-26T15:44:26,KR,Incheon,37.458952,126.711551,transfer-incheon-12,TRANSFER,mobile-primary-sim-cust-018,ACCOUNT,15,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-007-NORMAL-0060,SIM-CUST-007,Cho Hyunwoo,70635,2026-01-26T19:11:19,KR,Busan,35.162924,129.065321,dining-busan-12,DINING,mobile-primary-sim-cust-007,E-PAY,19,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-013-NORMAL-0060,SIM-CUST-013,Seo Jiho,96949,2026-01-26T19:29:01,KR,Incheon,37.456526,126.725906,grocery-incheon-12,GROCERY,mobile-primary-sim-cust-013,CARD,19,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0060,SIM-CUST-014,Shin Haein,92001,2026-01-26T19:32:18,KR,Daegu,35.860744,128.592092,utility-daegu-12,UTILITY,mobile-primary-sim-cust-014,E-PAY,19,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-017-NORMAL-0060,SIM-CUST-017,Ahn Hyunwoo,66999,2026-01-26T20:41:09,KR,Busan,35.203115,129.09793,medical-busan-12,MEDICAL,web-trusted-sim-cust-017,E-PAY,20,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0060,SIM-CUST-019,Hong Jiwon,127834,2026-01-26T20:47:43,KR,Daegu,35.889075,128.616033,cafe-daegu-12,CAFE,mobile-primary-sim-cust-019,CARD,20,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0060,SIM-CUST-005,Jung Doyun,92481,2026-01-26T21:05:45,KR,Daejeon,36.342617,127.365947,dining-daejeon-12,DINING,mobile-primary-sim-cust-005,CARD,21,0,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-015-NORMAL-0060,SIM-CUST-015,Kwon Doyun,81746,2026-01-26T22:35:35,KR,Daejeon,36.37281,127.394878,transport-daejeon-12,TRANSPORT,mobile-primary-sim-cust-015,ACCOUNT,22,0,0,0,0,0,0,NORMAL_BASELINE
