transactionId,customerRef,customerName,amount,occurredAt,countryCode,city,latitude,longitude,merchantId,merchantCategory,deviceId,paymentMethod,hour,dayOfWeek,isForeign,isNewDevice,isNewPaymentMethod,isDawn,label,scenario
SIM-CUST-020-NORMAL-0047,SIM-CUST-020,Moon Nari,39634,2025-08-26T13:19:00,KR,Daejeon,36.371515,127.388356,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-020,E-PAY,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-002-NORMAL-0047,SIM-CUST-002,Lee Seoyeon,47058,2025-08-26T13:25:00,KR,Busan,35.168586,129.100055,grocery-busan-11,GROCERY,mobile-primary-sim-cust-002,CARD,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-065-NORMAL-0047,SIM-CUST-065,Jung Doyun,117648,2025-08-26T13:34:00,KR,Daejeon,36.372178,127.382662,cafe-daejeon-11,CAFE,mobile-primary-sim-cust-065,E-PAY,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-047-NORMAL-0047,SIM-CUST-047,Cho Hyunwoo,52306,2025-08-26T13:40:00,KR,Busan,35.15946,129.078796,cafe-busan-11,CAFE,mobile-primary-sim-cust-047,E-PAY,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-068-NORMAL-0047,SIM-CUST-068,Yoon Sumin,123659,2025-08-26T13:43:00,KR,Incheon,37.457468,126.718298,cafe-incheon-11,CAFE,mobile-primary-sim-cust-068,E-PAY,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-089-NORMAL-0047,SIM-CUST-089,Jang Jiwon,96044,2025-08-26T13:46:00,KR,Daegu,35.852452,128.597097,medical-daegu-11,MEDICAL,mobile-primary-sim-cust-089,E-PAY,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-092-NORMAL-0047,SIM-CUST-092,Oh Seoyeon,167755,2025-08-26T13:55:00,KR,Busan,35.175497,129.091638,grocery-busan-11,GROCERY,mobile-primary-sim-cust-092,E-PAY,13,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-054-NORMAL-0047,SIM-CUST-054,Shin Haein,95223,2025-08-26T15:01:00,KR,Daegu,35.864299,128.616211,transfer-daegu-11,TRANSFER,mobile-primary-sim-cust-054,ACCOUNT,15,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-078-NORMAL-0047,SIM-CUST-078,Song Sumin,103148,2025-08-26T15:13:00,KR,Incheon,37.4725,126.695486,transport-incheon-11,TRANSPORT,mobile-primary-sim-cust-078,ACCOUNT,15,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-006-NORMAL-0047,SIM-CUST-006,Kang Yuna,117806,2025-08-26T15:37:00,KR,Seoul,37.543704,126.959384,transfer-seoul-11,TRANSFER,mobile-primary-sim-cust-006,ACCOUNT,15,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-008-NORMAL-0047,SIM-CUST-008,Yoon Sumin,55073,2025-08-26T15:43:00,KR,Incheon,37.434951,126.705945,medical-incheon-11,MEDICAL,mobile-primary-sim-cust-008,CARD,15,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-090-NORMAL-0047,SIM-CUST-090,Lim Nari,177340,2025-08-26T15:49:00,KR,Daejeon,36.361398,127.391795,transfer-daejeon-11,TRANSFER,mobile-primary-sim-cust-090,ACCOUNT,15,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-072-NORMAL-0047,SIM-CUST-072,Oh Seoyeon,74201,2025-08-26T15:55:00,KR,Busan,35.186521,129.085431,dining-busan-11,DINING,mobile-primary-sim-cust-072,ACCOUNT,15,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-024-NORMAL-0047,SIM-CUST-024,Choi Haein,87113,2025-08-26T16:31:00,KR,Daegu,35.869053,128.604994,transport-daegu-11,TRANSPORT,mobile-primary-sim-cust-024,ACCOUNT,16,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-048-NORMAL-0047,SIM-CUST-048,Yoon Sumin,161819,2025-08-26T16:43:00,KR,Incheon,37.45777,126.696905,grocery-incheon-11,GROCERY,mobile-primary-sim-cust-048,ACCOUNT,16,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-030-NORMAL-0047,SIM-CUST-030,Lim Nari,162675,2025-08-26T16:49:00,KR,Daejeon,36.356283,127.394768,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-030,ACCOUNT,16,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0047,SIM-CUST-012,Oh Seoyeon,38323,2025-08-26T16:55:00,KR,Busan,35.175137,129.092651,online-busan-11,ONLINE,mobile-primary-sim-cust-012,ACCOUNT,16,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0047,SIM-CUST-014,Shin Haein,95602,2025-08-26T18:01:00,KR,Daegu,35.874414,128.597661,utility-daegu-11,UTILITY,mobile-primary-sim-cust-014,E-PAY,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-076-NORMAL-0047,SIM-CUST-076,Hwang Yuna,132299,2025-08-26T18:07:00,KR,Seoul,37.545466,126.97784,transport-seoul-11,TRANSPORT,mobile-primary-sim-cust-076,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-058-NORMAL-0047,SIM-CUST-058,Song Sumin,105866,2025-08-26T18:13:00,KR,Incheon,37.444991,126.716273,online-incheon-11,ONLINE,mobile-primary-sim-cust-058,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-019-NORMAL-0047,SIM-CUST-019,Hong Jiwon,147451,2025-08-26T18:16:00,KR,Daegu,35.861302,128.610522,grocery-daegu-11,GROCERY,mobile-primary-sim-cust-019,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-061-NORMAL-0047,SIM-CUST-061,Kim Minjun,68109,2025-08-26T18:22:00,KR,Seoul,37.547379,126.997813,shopping-seoul-11,SHOPPING,mobile-primary-sim-cust-061,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-022-NORMAL-0047,SIM-CUST-022,Lee Seoyeon,56404,2025-08-26T18:25:00,KR,Busan,35.176618,129.071933,cafe-busan-11,CAFE,mobile-primary-sim-cust-022,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-025-NORMAL-0047,SIM-CUST-025,Jung Doyun,188064,2025-08-26T18:34:00,KR,Daejeon,36.353684,127.380529,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-025,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-026-NORMAL-0047,SIM-CUST-026,Kang Yuna,40597,2025-08-26T18:37:00,KR,Seoul,37.544846,127.001963,medical-seoul-11,MEDICAL,mobile-primary-sim-cust-026,E-PAY,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-046-NORMAL-0047,SIM-CUST-046,Kang Yuna,96499,2025-08-26T18:37:00,KR,Seoul,37.577167,126.991963,grocery-seoul-11,GROCERY,mobile-primary-sim-cust-046,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-049-NORMAL-0047,SIM-CUST-049,Jang Jiwon,64992,2025-08-26T18:46:00,KR,Daegu,35.863431,128.580132,online-daegu-11,ONLINE,mobile-primary-sim-cust-049,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-050-NORMAL-0047,SIM-CUST-050,Lim Nari,123034,2025-08-26T18:49:00,KR,Daejeon,36.334473,127.38876,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-050,E-PAY,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-073-NORMAL-0047,SIM-CUST-073,Seo Jiho,91432,2025-08-26T18:58:00,KR,Incheon,37.438615,126.721972,grocery-incheon-11,GROCERY,mobile-primary-sim-cust-073,CARD,18,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-037-NORMAL-0047,SIM-CUST-037,Ahn Hyunwoo,72212,2025-08-26T19:10:00,KR,Busan,35.204475,129.086744,grocery-busan-11,GROCERY,mobile-primary-sim-cust-037,CARD,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-098-NORMAL-0047,SIM-CUST-098,Song Sumin,131216,2025-08-26T19:13:00,KR,Incheon,37.435219,126.706175,medical-incheon-11,MEDICAL,mobile-primary-sim-cust-098,E-PAY,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-079-NORMAL-0047,SIM-CUST-079,Hong Jiwon,109297,2025-08-26T19:16:00,KR,Daegu,35.878787,128.61828,dining-daegu-11,DINING,mobile-primary-sim-cust-079,CARD,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-100-NORMAL-0047,SIM-CUST-100,Moon Nari,121216,2025-08-26T19:19:00,KR,Daejeon,36.329118,127.371162,cafe-daejeon-11,CAFE,mobile-primary-sim-cust-100,CARD,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-062-NORMAL-0047,SIM-CUST-062,Lee Seoyeon,136912,2025-08-26T19:25:00,KR,Busan,35.156929,129.082785,medical-busan-11,MEDICAL,mobile-primary-sim-cust-062,E-PAY,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0047,SIM-CUST-004,Choi Haein,34384,2025-08-26T19:31:00,KR,Daegu,35.880561,128.614687,online-daegu-11,ONLINE,web-trusted-sim-cust-004,CARD,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-086-NORMAL-0047,SIM-CUST-086,Kang Yuna,50421,2025-08-26T19:37:00,KR,Seoul,37.543096,126.977708,cafe-seoul-11,CAFE,mobile-primary-sim-cust-086,E-PAY,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-071-NORMAL-0047,SIM-CUST-071,Han Minjun,51505,2025-08-26T19:52:00,KR,Seoul,37.557997,126.963631,online-seoul-11,ONLINE,mobile-primary-sim-cust-071,E-PAY,19,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-077-NORMAL-0047,SIM-CUST-077,Ahn Hyunwoo,109056,2025-08-26T20:10:00,KR,Busan,35.164036,129.071182,utility-busan-11,UTILITY,mobile-primary-sim-cust-077,E-PAY,20,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-097-NORMAL-0047,SIM-CUST-097,Ahn Hyunwoo,99680,2025-08-26T20:10:00,KR,Busan,35.199538,129.098311,dining-busan-11,DINING,mobile-primary-sim-cust-097,CARD,20,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-023-NORMAL-0047,SIM-CUST-023,Park Jiho,83509,2025-08-26T20:28:00,KR,Incheon,37.435758,126.716032,online-incheon-11,ONLINE,mobile-primary-sim-cust-023,E-PAY,20,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0047,SIM-CUST-010,Lim Nari,52027,2025-08-26T20:49:00,KR,Daejeon,36.335691,127.394161,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-010,CARD,20,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-035-NORMAL-0047,SIM-CUST-035,Kwon Doyun,121346,2025-08-26T21:04:00,KR,Daejeon,36.355675,127.369903,medical-daejeon-11,MEDICAL,mobile-primary-sim-cust-035,E-PAY,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-075-NORMAL-0047,SIM-CUST-075,Kwon Doyun,139823,2025-08-26T21:04:00,KR,Daejeon,36.362925,127.362005,dining-daejeon-11,DINING,mobile-primary-sim-cust-075,ACCOUNT,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-017-NORMAL-0047,SIM-CUST-017,Ahn Hyunwoo,67498,2025-08-26T21:10:00,KR,Busan,35.194791,129.058783,online-busan-11,ONLINE,mobile-primary-sim-cust-017,E-PAY,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-081-NORMAL-0047,SIM-CUST-081,Kim Minjun,99490,2025-08-26T21:22:00,KR,Seoul,37.551603,126.993825,cafe-seoul-11,CAFE,mobile-primary-sim-cust-081,ACCOUNT,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0047,SIM-CUST-005,Jung Doyun,88841,2025-08-26T21:34:00,KR,Daejeon,36.353191,127.395012,utility-daejeon-11,UTILITY,mobile-primary-sim-cust-005,CARD,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-029-NORMAL-0047,SIM-CUST-029,Jang Jiwon,104764,2025-08-26T21:46:00,KR,Daegu,35.861641,128.602326,grocery-daegu-11,GROCERY,mobile-primary-sim-cust-029,E-PAY,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-053-NORMAL-0047,SIM-CUST-053,Seo Jiho,137056,2025-08-26T21:58:00,KR,Incheon,37.433026,126.69053,online-incheon-11,ONLINE,mobile-primary-sim-cust-053,E-PAY,21,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-021-NORMAL-0047,SIM-CUST-021,Kim Minjun,47459,2025-08-26T22:22:00,KR,Seoul,37.545754,126.995913,transport-seoul-11,TRANSPORT,mobile-primary-sim-cust-021,ACCOUNT,22,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-045-NORMAL-0047,SIM-CUST-045,Jung Doyun,130384,2025-08-26T22:34:00,KR,Daejeon,36.327114,127.374091,dining-daejeon-11,DINING,mobile-primary-sim-cust-045,ACCOUNT,22,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-087-NORMAL-0047,SIM-CUST-087,Cho Hyunwoo,96994,2025-08-26T22:40:00,KR,Busan,35.165529,129.057617,dining-busan-11,DINING,mobile-primary-sim-cust-087,ACCOUNT,22,1,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-052-NORMAL-0048,SIM-CUST-052,Oh Seoyeon,125743,2025-08-27T07:02:00,KR,Busan,35.166645,129.054871,shopping-busan-12,SHOPPING,mobile-primary-sim-cust-052,CARD,7,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-088-NORMAL-0048,SIM-CUST-088,Yoon Sumin,117574,2025-08-27T07:50:00,KR,Incheon,37.476412,126.725406,cafe-incheon-12,CAFE,mobile-primary-sim-cust-088,CARD,7,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-034-NORMAL-0048,SIM-CUST-034,Shin Haein,131778,2025-08-27T08:08:00,KR,Daegu,35.884028,128.5894,dining-daegu-12,DINING,mobile-primary-sim-cust-034,CARD,8,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-098-NORMAL-0048,SIM-CUST-098,Song Sumin,139225,2025-08-27T08:20:00,KR,Incheon,37.432094,126.727841,cafe-incheon-12,CAFE,mobile-primary-sim-cust-098,E-PAY,8,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-022-NORMAL-0048,SIM-CUST-022,Lee Seoyeon,56055,2025-08-27T08:32:00,KR,Busan,35.155155,129.065568,cafe-busan-12,CAFE,mobile-primary-sim-cust-022,CARD,8,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-004-NORMAL-0048,SIM-CUST-004,Choi Haein,35895,2025-08-27T08:38:00,KR,Daegu,35.878445,128.581923,cafe-daegu-12,CAFE,mobile-primary-sim-cust-004,CARD,8,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-068-NORMAL-0048,SIM-CUST-068,Yoon Sumin,128680,2025-08-27T08:50:00,KR,Incheon,37.455567,126.681913,utility-incheon-12,UTILITY,mobile-primary-sim-cust-068,E-PAY,8,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-050-NORMAL-0048,SIM-CUST-050,Lim Nari,120588,2025-08-27T08:56:00,KR,Daejeon,36.330855,127.368032,cafe-daejeon-12,CAFE,mobile-primary-sim-cust-050,E-PAY,8,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-012-NORMAL-0048,SIM-CUST-012,Oh Seoyeon,44271,2025-08-27T09:02:00,KR,Busan,35.167575,129.093081,cafe-busan-12,CAFE,mobile-primary-sim-cust-012,ACCOUNT,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-056-NORMAL-0048,SIM-CUST-056,Hwang Yuna,46277,2025-08-27T09:14:00,KR,Seoul,37.558507,126.967418,cafe-seoul-12,CAFE,mobile-primary-sim-cust-056,E-PAY,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-079-NORMAL-0048,SIM-CUST-079,Hong Jiwon,134694,2025-08-27T09:23:00,KR,Daegu,35.85209,128.58396,dining-daegu-12,DINING,mobile-primary-sim-cust-079,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-040-NORMAL-0048,SIM-CUST-040,Moon Nari,66096,2025-08-27T09:26:00,KR,Daejeon,36.353019,127.368902,transport-daejeon-12,TRANSPORT,mobile-primary-sim-cust-040,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-060-NORMAL-0048,SIM-CUST-060,Moon Nari,86536,2025-08-27T09:26:00,KR,Daejeon,36.336702,127.387201,grocery-daejeon-12,GROCERY,mobile-primary-sim-cust-060,ACCOUNT,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-080-NORMAL-0048,SIM-CUST-080,Moon Nari,53497,2025-08-27T09:26:00,KR,Daejeon,36.337033,127.378691,medical-daejeon-12,MEDICAL,mobile-primary-sim-cust-080,E-PAY,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-100-NORMAL-0048,SIM-CUST-100,Moon Nari,133073,2025-08-27T09:26:00,KR,Daejeon,36.351765,127.395066,grocery-daejeon-12,GROCERY,mobile-primary-sim-cust-100,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-001-NORMAL-0048,SIM-CUST-001,Kim Minjun,58984,2025-08-27T09:29:00,KR,Seoul,37.586696,126.98028,grocery-seoul-12,GROCERY,mobile-primary-sim-cust-001,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-064-NORMAL-0048,SIM-CUST-064,Choi Haein,158989,2025-08-27T09:38:00,KR,Daegu,35.857404,128.616996,grocery-daegu-12,GROCERY,mobile-primary-sim-cust-064,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-085-NORMAL-0048,SIM-CUST-085,Jung Doyun,109606,2025-08-27T09:41:00,KR,Daejeon,36.340884,127.377532,cafe-daejeon-12,CAFE,mobile-primary-sim-cust-085,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-049-NORMAL-0048,SIM-CUST-049,Jang Jiwon,63282,2025-08-27T09:53:00,KR,Daegu,35.87011,128.585736,dining-daegu-12,DINING,mobile-primary-sim-cust-049,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-091-NORMAL-0048,SIM-CUST-091,Han Minjun,127923,2025-08-27T09:59:00,KR,Seoul,37.565354,126.956966,grocery-seoul-12,GROCERY,mobile-primary-sim-cust-091,CARD,9,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-013-NORMAL-0048,SIM-CUST-013,Seo Jiho,107832,2025-08-27T10:05:00,KR,Incheon,37.453948,126.709065,online-incheon-12,ONLINE,mobile-primary-sim-cust-013,CARD,10,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-054-NORMAL-0048,SIM-CUST-054,Shin Haein,91391,2025-08-27T10:08:00,KR,Daegu,35.853425,128.6178,utility-daegu-12,UTILITY,mobile-primary-sim-cust-054,ACCOUNT,10,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-039-NORMAL-0048,SIM-CUST-039,Hong Jiwon,121212,2025-08-27T10:23:00,KR,Daegu,35.860382,128.616832,dining-daegu-12,DINING,mobile-primary-sim-cust-039,ACCOUNT,10,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-043-NORMAL-0048,SIM-CUST-043,Park Jiho,63754,2025-08-27T10:35:00,KR,Incheon,37.453752,126.687301,dining-incheon-12,DINING,mobile-primary-sim-cust-043,CARD,10,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-066-NORMAL-0048,SIM-CUST-066,Kang Yuna,77241,2025-08-27T10:44:00,KR,Seoul,37.544992,126.999398,transport-seoul-12,TRANSPORT,mobile-primary-sim-cust-066,ACCOUNT,10,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-067-NORMAL-0048,SIM-CUST-067,Cho Hyunwoo,126269,2025-08-27T10:47:00,KR,Busan,35.173274,129.082193,online-busan-12,ONLINE,mobile-primary-sim-cust-067,CARD,10,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-053-NORMAL-0048,SIM-CUST-053,Seo Jiho,125567,2025-08-27T11:05:00,KR,Incheon,37.472925,126.723076,grocery-incheon-12,GROCERY,mobile-primary-sim-cust-053,E-PAY,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-093-NORMAL-0048,SIM-CUST-093,Seo Jiho,69958,2025-08-27T11:05:00,KR,Incheon,37.455412,126.729503,utility-incheon-12,UTILITY,mobile-primary-sim-cust-093,ACCOUNT,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-055-NORMAL-0048,SIM-CUST-055,Kwon Doyun,59764,2025-08-27T11:11:00,KR,Daejeon,36.373722,127.401644,grocery-daejeon-12,GROCERY,mobile-primary-sim-cust-055,CARD,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-021-NORMAL-0048,SIM-CUST-021,Kim Minjun,47834,2025-08-27T11:29:00,KR,Seoul,37.546112,126.958758,dining-seoul-12,DINING,mobile-primary-sim-cust-021,ACCOUNT,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-081-NORMAL-0048,SIM-CUST-081,Kim Minjun,102024,2025-08-27T11:29:00,KR,Seoul,37.574002,126.989821,transfer-seoul-12,TRANSFER,mobile-primary-sim-cust-081,ACCOUNT,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-023-NORMAL-0048,SIM-CUST-023,Park Jiho,89229,2025-08-27T11:35:00,KR,Incheon,37.449772,126.682861,online-incheon-12,ONLINE,mobile-primary-sim-cust-023,E-PAY,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-031-NORMAL-0048,SIM-CUST-031,Han Minjun,106697,2025-08-27T11:59:00,KR,Seoul,37.558778,126.978438,cafe-seoul-12,CAFE,mobile-primary-sim-cust-031,CARD,11,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-033-NORMAL-0048,SIM-CUST-033,Seo Jiho,79145,2025-08-27T12:05:00,KR,Incheon,37.44332,126.729442,dining-incheon-12,DINING,mobile-primary-sim-cust-033,ACCOUNT,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-075-NORMAL-0048,SIM-CUST-075,Kwon Doyun,164551,2025-08-27T12:11:00,KR,Daejeon,36.344641,127.362814,dining-daejeon-12,DINING,mobile-primary-sim-cust-075,ACCOUNT,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-037-NORMAL-0048,SIM-CUST-037,Ahn Hyunwoo,68248,2025-08-27T12:17:00,KR,Busan,35.177258,129.077827,dining-busan-12,DINING,mobile-primary-sim-cust-037,CARD,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-097-NORMAL-0048,SIM-CUST-097,Ahn Hyunwoo,118472,2025-08-27T12:17:00,KR,Busan,35.165944,129.088675,cafe-busan-12,CAFE,mobile-primary-sim-cust-097,CARD,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-059-NORMAL-0048,SIM-CUST-059,Hong Jiwon,60211,2025-08-27T12:23:00,KR,Daegu,35.864133,128.595578,utility-daegu-12,UTILITY,mobile-primary-sim-cust-059,E-PAY,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-005-NORMAL-0048,SIM-CUST-005,Jung Doyun,98724,2025-08-27T12:41:00,KR,Daejeon,36.339873,127.384029,dining-daejeon-12,DINING,web-trusted-sim-cust-005,CARD,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-065-NORMAL-0048,SIM-CUST-065,Jung Doyun,128863,2025-08-27T12:41:00,KR,Daejeon,36.328342,127.368974,online-daejeon-12,ONLINE,mobile-primary-sim-cust-065,E-PAY,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-087-NORMAL-0048,SIM-CUST-087,Cho Hyunwoo,97767,2025-08-27T12:47:00,KR,Busan,35.188398,129.068395,utility-busan-12,UTILITY,mobile-primary-sim-cust-087,ACCOUNT,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-069-NORMAL-0048,SIM-CUST-069,Jang Jiwon,98217,2025-08-27T12:53:00,KR,Daegu,35.862102,128.618997,cafe-daegu-12,CAFE,mobile-primary-sim-cust-069,ACCOUNT,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-010-NORMAL-0048,SIM-CUST-010,Lim Nari,53285,2025-08-27T12:56:00,KR,Daejeon,36.374925,127.3867,online-daejeon-12,ONLINE,mobile-primary-sim-cust-010,CARD,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-071-NORMAL-0048,SIM-CUST-071,Han Minjun,53403,2025-08-27T12:59:00,KR,Seoul,37.57036,126.957653,dining-seoul-12,DINING,mobile-primary-sim-cust-071,E-PAY,12,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-092-NORMAL-0048,SIM-CUST-092,Oh Seoyeon,157180,2025-08-27T13:02:00,KR,Busan,35.185026,129.093111,cafe-busan-12,CAFE,mobile-primary-sim-cust-092,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-014-NORMAL-0048,SIM-CUST-014,Shin Haein,94304,2025-08-27T13:08:00,KR,Daegu,35.885866,128.580872,cafe-daegu-12,CAFE,mobile-primary-sim-cust-014,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-074-NORMAL-0048,SIM-CUST-074,Shin Haein,79272,2025-08-27T13:08:00,KR,Daegu,35.882793,128.58768,cafe-daegu-12,CAFE,mobile-primary-sim-cust-074,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-077-NORMAL-0048,SIM-CUST-077,Ahn Hyunwoo,116925,2025-08-27T13:17:00,KR,Busan,35.184744,129.086406,grocery-busan-12,GROCERY,mobile-primary-sim-cust-077,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-041-NORMAL-0048,SIM-CUST-041,Kim Minjun,66432,2025-08-27T13:29:00,KR,Seoul,37.581034,126.960252,cafe-seoul-12,CAFE,mobile-primary-sim-cust-041,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-026-NORMAL-0048,SIM-CUST-026,Kang Yuna,40323,2025-08-27T13:44:00,KR,Seoul,37.584915,126.993362,online-seoul-12,ONLINE,mobile-primary-sim-cust-026,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-086-NORMAL-0048,SIM-CUST-086,Kang Yuna,59164,2025-08-27T13:44:00,KR,Seoul,37.5653,126.96097,cafe-seoul-12,CAFE,mobile-primary-sim-cust-086,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-011-NORMAL-0048,SIM-CUST-011,Han Minjun,58463,2025-08-27T13:59:00,KR,Seoul,37.563234,126.954313,grocery-seoul-12,GROCERY,mobile-primary-sim-cust-011,E-PAY,13,2,0,0,0,0,0,NORMAL_BASELINE
SIM-CUST-072-NORMAL-0048,SIM-CUST-072,Oh Seoyeon,84225,2025-08-27T14:02:00,KR,Busan,35.197126,129.059913,transfer-busan-12,TRANSFER,mobile-primary-sim-cust-072,ACCOUNT,14,2,0,0,0,0,0,NORMAL_BASELINE
